5108322;1;1;AUTOMOVIL.;423;4.00;0.50;3.50;3.37;20.00;2.69;423;95080
5108322;1;1;LONELY PLANET;69;4.00;0.50;3.95;3.80;20.00;3.04;69;49566
5108322;1;5;EL JUEVES;1874;4.00;0.50;2.50;12.02;20.00;9.62;1874;602
5108322;1;4;SEMANA POCKET;3821;4.00;0.50;1.00;3.85;20.00;3.08;3821;47634
5108322;1;2;SUPER TELE ESPA;1102;4.00;0.50;1.50;2.88;20.00;2.31;1102;14903
5108322;1;2;LECTURAS POCKET;3188;4.00;0.50;1.00;1.92;20.00;1.54;3188;62343
5108322;1;1;DIEZ MIN POCKET;3219;4.00;0.50;1.00;0.96;20.00;0.77;3219;81810
5108322;1;4;DIEZ MINUTOS;3219;4.00;0.50;1.80;6.92;20.00;5.54;3219;1810
5108322;1;5;LOVE;87;4.00;0.50;1.80;8.65;20.00;6.92;87;74800
5108322;1;3;GRAZIA;11;4.00;0.50;1.50;4.33;20.00;3.46;11;57292
5108322;1;8;LECTURAS;3188;4.00;0.50;1.50;11.54;20.00;9.23;3188;62330
5108322;1;9;SEMANA;3821;4.00;0.50;1.80;15.58;20.00;12.46;3821;5410
5108322;1;15;HOLA;3587;4.00;0.50;2.00;28.85;20.00;23.08;3587;3050
5108322;2;4;ALBUM BARBIE GL;1;21.00;5.20;3.50;11.57;20.00;9.26;1;50404
5108322;2;50;SOBRES BARBIE G;1;21.00;5.20;0.60;24.80;20.00;19.84;1;50403
5108524;1;1;COMIC STAR WARS;15;4.00;0.50;9.99;9.61;20.0;7.68;15;47198
5108524;1;1;DELICIAS I-IORNO2;8;;;6.99;;;;8;47233
5108709;1;9;SABER VIVIR -RB;151;4.00;0.50;2.95;25.53;20.00;20.42;151;32884
5108709;1;1;HISTORIA NG;113;4.00;0.50;3.50;3.37;20.00;2.69;113;32873
5108709;1;1;PACK NAT.GEOGRA;325;4.00;0.50;6.95;6.68;20.00;5.35;325;32895
5108709;1;2;PATRONES;326;4.00;0.50;3.95;7.60;20.00;6.08;326;62400
5108709;1;1;NUEVO ESTILO;422;4.00;0.50;2.95;2.84;20.00;2.27;422;87350
5108709;1;1;PACK CUERPOMENT;253;4.00;0.50;4.95;4.76;20.00;3.81;253;32897
5108709;1;3;FUTBOLISTA LIFE;121;4.00;0.50;2.50;7.21;20.00;5.77;121;9082
5108709;1;2;DISCOVERY SALUD;160;4.00;0.50;3.50;6.73;20.00;5.38;160;75400
5108709;1;4;CUERPOMENTE;253;4.00;0.50;3.00;11.54;20.00;9.23;253;32808
5108709;1;2;VOGUE COLECCION;28;21.00;5.20;5.00;8.26;20.00;6.61;28;77420
5108709;1;2;PACK MENTE SANA;92;4.00;0.50;4.95;9.52;20.00;7.62;92;32894
5108709;1;2;NATIONAL GEOGRA;325;4.00;0.50;3.50;6.73;20.00;5.38;325;32801
5108709;2;2;ALBUM IRON MAN;1;21.00;5.20;3.50;5.79;20.00;4.63;1;50421
5108709;2;50;SOBRES IRON MAN;1;21.00;5.20;0.60;24.80;20.00;19.84;1;50420
5108709;2;24;ALGODON CHICLE;1;10.00;1.40;0.65;14.18;20.00;11.34;1;87248
5108709;2;50;SOBRES NATIONAL;2013;21.00;5.20;0.60;24.80;20.00;19.84;2013;43163
5108709;2;100;SOBRES KUKUXUMU;1;21.00;5.20;0.60;49.59;20.00;39.67;1;49696
