5102801;1;2;COMPUTER HOY;379;4.00;0.50;1.99;3.83;20.00;3.06;379;22602
5102801;1;2;CAZAOCASION;33;4.00;0.50;2.95;5.67;20.00;4.54;33;74747
5102801;1;1;LABORES EXTRA;94;4.00;0.50;4.50;4.33;20.00;3.46;94;62351
5102801;1;5;T.P. ESPAÑA;2454;4.00;0.50;1.20;5.77;20.00;4.62;2454;60903
5102801;1;1;AUTOBILD;383;4.00;0.50;1.30;1.25;20.00;1.00;383;57097
5102801;1;1;INVERSION&FINAN;892;4.00;0.50;3.00;2.88;20.00;2.31;892;38921
5102801;2;48;CARD- JITSU;1;21.00;5.20;1.00;39.67;20.00;31.73;1;87215
5102801;2;18;POMPA PIRULA;1;21.00;5.20;3.99;59.36;20.00;47.48;1;87192
5102801;2;24;ANGRY BIRDS CAP;1;21.00;5.20;1.50;29.75;20.00;23.80;1;47637
5102801;2;50;SOB.MONST.SKULL;1;21.00;5.20;0.60;24.80;20.00;19.84;1;47241
